Bethel TN Wildcats,team://ncaa_football/bethel_tn_wildcats,/ncaa_football/bethel_tn_wildcats
Bethune Cookman Wildcats,team://ncaa_football/bethune_cookman_wildcats,/ncaa_football/bethune_cookman_wildcats
Birmingham-Southern Panthers,team://ncaa_football/birmingham_southern_panthers,/ncaa_football/birmingham_southern_panthers
Blackburn Battlin' Beavers,team://ncaa_football/blackburn_battlin_beavers,/ncaa_football/blackburn_battlin_beavers
Black Hills St Yellow Jackets,team://ncaa_football/black_hills_st_yellow_jackets,/ncaa_football/black_hills_st_yellow_jackets
Bloomsburg Huskies,team://ncaa_football/bloomsburg_huskies,/ncaa_football/bloomsburg_huskies
Bluffton Beavers,team://ncaa_football/bluffton_beavers,/ncaa_football/bluffton_beavers
Boise St Broncos,team://ncaa_football/boise_st_broncos,/ncaa_football/boise_st_broncos
Boston College Eagles,team://ncaa_football/boston_college_eagles,/ncaa_football/boston_college_eagles
Bowdoin Polar Bears,team://ncaa_football/bowdoin_polar_bears,/ncaa_football/bowdoin_polar_bears
Bowie St Bulldogs,team://ncaa_football/bowie_st_bulldogs,/ncaa_football/bowie_st_bulldogs
Bowling Green Falcons,team://ncaa_football/bowling_green_falcons,/ncaa_football/bowling_green_falcons
Brevard Tornadoes,team://ncaa_football/brevard_tornadoes,/ncaa_football/brevard_tornadoes
Bridgewater MA Bears,team://ncaa_football/bridgewater_ma_bears,/ncaa_football/bridgewater_ma_bears
Bridgewater VA Eagles,team://ncaa_football/bridgewater_va_eagles,/ncaa_football/bridgewater_va_eagles
Brockport St,team://ncaa_football/brockport_st,/ncaa_football/brockport_st
Brown Bears,team://ncaa_football/brown_bears,/ncaa_football/brown_bears
Bryant Bulldogs,team://ncaa_football/bryant_bulldogs,/ncaa_football/bryant_bulldogs
Bucknell Bison,team://ncaa_football/bucknell_bison,/ncaa_football/bucknell_bison
Buena Vista Beavers,team://ncaa_football/buena_vista_beavers,/ncaa_football/buena_vista_beavers
Buffalo Bulls,team://ncaa_football/buffalo_bulls,/ncaa_football/buffalo_bulls
Buffalo St,team://ncaa_football/buffalo_st,/ncaa_football/buffalo_st
Butler Bulldogs,team://ncaa_football/butler_bulldogs,/ncaa_football/butler_bulldogs
BYU Cougars,team://ncaa_football/byu_cougars,/ncaa_football/byu_cougars
Cal Golden Bears,team://ncaa_football/cal_golden_bears,/ncaa_football/cal_golden_bears
California PA Vulcans,team://ncaa_football/california_pa_vulcans,/ncaa_football/california_pa_vulcans
Cal Poly Mustangs,team://ncaa_football/cal_poly_mustangs,/ncaa_football/cal_poly_mustangs
CA Lutheran Kingsmen,team://ncaa_football/ca_lutheran_kingsmen,/ncaa_football/ca_lutheran_kingsmen
Campbell Camels,team://ncaa_football/campbell_camels,/ncaa_football/campbell_camels
Campbellsville Tigers,team://ncaa_football/campbellsville_tigers,/ncaa_football/campbellsville_tigers
Capital Crusaders,team://ncaa_football/capital_crusaders,/ncaa_football/capital_crusaders
Carleton Knights,team://ncaa_football/carleton_knights,/ncaa_football/carleton_knights
Carnegie Mellon Tartans,team://ncaa_football/carnegie_mellon_tartans,/ncaa_football/carnegie_mellon_tartans
Carroll MT Saints,team://ncaa_football/carroll_mt_saints,/ncaa_football/carroll_mt_saints
Carroll WI Pioneers,team://ncaa_football/carroll_wi_pioneers,/ncaa_football/carroll_wi_pioneers
Carson Newman Eagles,team://ncaa_football/carson_newman_eagles,/ncaa_football/carson_newman_eagles
Carthage Red Men,team://ncaa_football/carthage_red_men,/ncaa_football/carthage_red_men
Case Reserve,team://ncaa_football/case_reserve,/ncaa_football/case_reserve
Catawba Indians,team://ncaa_football/catawba_indians,/ncaa_football/catawba_indians
Catholic Cardinals,team://ncaa_football/catholic_cardinals,/ncaa_football/catholic_cardinals
Central Arkansas Bears,team://ncaa_football/central_arkansas_bears,/ncaa_football/central_arkansas_bears
Central College Dutch,team://ncaa_football/central_college_dutch,/ncaa_football/central_college_dutch
Central CT Blue Devils,team://ncaa_football/central_ct_blue_devils,/ncaa_football/central_ct_blue_devils
Central Methodist Eagles,team://ncaa_football/central_methodist_eagles,/ncaa_football/central_methodist_eagles
Central Michigan Chippewas,team://ncaa_football/central_michigan_chippewas,/ncaa_football/central_michigan_chippewas
Central MO St Mules,team://ncaa_football/central_mo_st_mules,/ncaa_football/central_mo_st_mules
Central Oklahoma Bronchos,team://ncaa_football/central_oklahoma_bronchos,/ncaa_football/central_oklahoma_bronchos
Central St OH Marauders,team://ncaa_football/central_st_oh_marauders,/ncaa_football/central_st_oh_marauders
Central Washington Wildcats,team://ncaa_football/central_washington_wildcats,/ncaa_football/central_washington_wildcats
Centre College Praying Colonels,team://ncaa_football/centre_college_praying_colonels,/ncaa_football/centre_college_praying_colonels
Chadron St Eagles,team://ncaa_football/chadron_st_eagles,/ncaa_football/chadron_st_eagles
Chapman Panthers,team://ncaa_football/chapman_panthers,/ncaa_football/chapman_panthers
Charleston Southern Buccaneers,team://ncaa_football/charleston_southern_buccaneers,/ncaa_football/charleston_southern_buccaneers
Charleston WV Golden Eagles,team://ncaa_football/charleston_wv_golden_eagles,/ncaa_football/charleston_wv_golden_eagles
Chattanooga Mocs,team://ncaa_football/chattanooga_mocs,/ncaa_football/chattanooga_mocs
Cheyney Wolves,team://ncaa_football/cheyney_wolves,/ncaa_football/cheyney_wolves
Chicago Cougars,team://ncaa_football/chicago_cougars,/ncaa_football/chicago_cougars
Chicago State Cougars,team://ncaa_football/chicago_state_cougars,/ncaa_football/chicago_state_cougars
Chowan Braves,team://ncaa_football/chowan_braves,/ncaa_football/chowan_braves
Christopher Newport,team://ncaa_football/christopher_newport,/ncaa_football/christopher_newport
Cincinnati Bearcats,team://ncaa_football/cincinnati_bearcats,/ncaa_football/cincinnati_bearcats
Cincinnati University of Cincinnati,team://ncaa_football/cincinnati_university_of_cincinnati,/ncaa_football/cincinnati_university_of_cincinnati
Claremont MS,team://ncaa_football/claremont_ms,/ncaa_football/claremont_ms
Clarion Golden Eagles,team://ncaa_football/clarion_golden_eagles,/ncaa_football/clarion_golden_eagles
Clark Atlanta Panthers,team://ncaa_football/clark_atlanta_panthers,/ncaa_football/clark_atlanta_panthers
Clemson Tigers,team://ncaa_football/clemson_tigers,/ncaa_football/clemson_tigers
Coastal Carolina Chanticleers,team://ncaa_football/coastal_carolina_chanticleers,/ncaa_football/coastal_carolina_chanticleers
Coe College Kohawks,team://ncaa_football/coe_college_kohawks,/ncaa_football/coe_college_kohawks
Colby White Mules,team://ncaa_football/colby_white_mules,/ncaa_football/colby_white_mules
Colgate Raiders,team://ncaa_football/colgate_raiders,/ncaa_football/colgate_raiders
Colorado Buffaloes,team://ncaa_football/colorado_buffaloes,/ncaa_football/colorado_buffaloes
Colorado College Tigers,team://ncaa_football/colorado_college_tigers,/ncaa_football/colorado_college_tigers
Colorado Mines Orediggers,team://ncaa_football/colorado_mines_orediggers,/ncaa_football/colorado_mines_orediggers
Colorado St Rams,team://ncaa_football/colorado_st_rams,/ncaa_football/colorado_st_rams
Columbia Lions,team://ncaa_football/columbia_lions,/ncaa_football/columbia_lions
Concordia AL Hornets,team://ncaa_football/concordia_al_hornets,/ncaa_football/concordia_al_hornets
Concordia Chicago Cougars,team://ncaa_football/concordia_chicago_cougars,/ncaa_football/concordia_chicago_cougars
Concordia MN Cobbers,team://ncaa_football/concordia_mn_cobbers,/ncaa_football/concordia_mn_cobbers
Concordia NE,team://ncaa_football/concordia_ne,/ncaa_football/concordia_ne
Concordia St Pl Golden Bears,team://ncaa_football/concordia_st_pl_golden_bears,/ncaa_football/concordia_st_pl_golden_bears
Concordia WI Falcons,team://ncaa_football/concordia_wi_falcons,/ncaa_football/concordia_wi_falcons
Concord University,team://ncaa_football/concord_university,/ncaa_football/concord_university
Connecticut Huskies,team://ncaa_football/connecticut_huskies,/ncaa_football/connecticut_huskies
Cornell Big Red,team://ncaa_football/cornell_big_red,/ncaa_football/cornell_big_red
Cornell College Rams,team://ncaa_football/cornell_college_rams,/ncaa_football/cornell_college_rams
Cortland St,team://ncaa_football/cortland_st,/ncaa_football/cortland_st
Crown,team://ncaa_football/crown,/ncaa_football/crown
CSU Thunderwolves,team://ncaa_football/csu_thunderwolves,/ncaa_football/csu_thunderwolves
Culver Stockton Wildcats,team://ncaa_football/culver_stockton_wildcats,/ncaa_football/culver_stockton_wildcats
Cumberland KY Patriots,team://ncaa_football/cumberland_ky_patriots,/ncaa_football/cumberland_ky_patriots
Cumberland TN Bulldogs,team://ncaa_football/cumberland_tn_bulldogs,/ncaa_football/cumberland_tn_bulldogs
Curry Colonels,team://ncaa_football/curry_colonels,/ncaa_football/curry_colonels
Dakota St Trojans,team://ncaa_football/dakota_st_trojans,/ncaa_football/dakota_st_trojans
Dakota Wesleyan Tigers,team://ncaa_football/dakota_wesleyan_tigers,/ncaa_football/dakota_wesleyan_tigers
Dana Vikings,team://ncaa_football/dana_vikings,/ncaa_football/dana_vikings
Dartmouth Big Green,team://ncaa_football/dartmouth_big_green,/ncaa_football/dartmouth_big_green
Davidson Wildcats,team://ncaa_football/davidson_wildcats,/ncaa_football/davidson_wildcats
Dayton Flyers,team://ncaa_football/dayton_flyers,/ncaa_football/dayton_flyers
Defiance Yellow Jackets,team://ncaa_football/defiance_yellow_jackets,/ncaa_football/defiance_yellow_jackets
Delaware Blue Hens,team://ncaa_football/delaware_blue_hens,/ncaa_football/delaware_blue_hens
Delaware St Hornets,team://ncaa_football/delaware_st_hornets,/ncaa_football/delaware_st_hornets
Delaware Valley Aggies,team://ncaa_football/delaware_valley_aggies,/ncaa_football/delaware_valley_aggies
Delta St Statesmen,team://ncaa_football/delta_st_statesmen,/ncaa_football/delta_st_statesmen
Denison,team://ncaa_football/denison,/ncaa_football/denison
Denison Big Red,team://ncaa_football/denison_big_red,/ncaa_football/denison_big_red
Depauw Tigers,team://ncaa_football/depauw_tigers,/ncaa_football/depauw_tigers
Dickinson PA Red Devils,team://ncaa_football/dickinson_pa_red_devils,/ncaa_football/dickinson_pa_red_devils
Dickinson St Blue Hawks,team://ncaa_football/dickinson_st_blue_hawks,/ncaa_football/dickinson_st_blue_hawks
Dixie State Red Storm,team://ncaa_football/dixie_state_red_storm,/ncaa_football/dixie_state_red_storm
Doane Tigers,team://ncaa_football/doane_tigers,/ncaa_football/doane_tigers
Drake Bulldogs,team://ncaa_football/drake_bulldogs,/ncaa_football/drake_bulldogs
Dubuque Spartans,team://ncaa_football/dubuque_spartans,/ncaa_football/dubuque_spartans
Duke Blue Devils,team://ncaa_football/duke_blue_devils,/ncaa_football/duke_blue_devils
Duquesne Dukes,team://ncaa_football/duquesne_dukes,/ncaa_football/duquesne_dukes
Earlham Hustlin' Quakers,team://ncaa_football/earlham_hustlin_quakers,/ncaa_football/earlham_hustlin_quakers
East,team://ncaa_football/east,/ncaa_football/east
East Carolina Pirates,team://ncaa_football/east_carolina_pirates,/ncaa_football/east_carolina_pirates
East Central OK Tigers,team://ncaa_football/east_central_ok_tigers,/ncaa_football/east_central_ok_tigers
Eastern Illinois Panthers,team://ncaa_football/eastern_illinois_panthers,/ncaa_football/eastern_illinois_panthers
Eastern Kentucky Colonels,team://ncaa_football/eastern_kentucky_colonels,/ncaa_football/eastern_kentucky_colonels
Eastern Michigan Eagles,team://ncaa_football/eastern_michigan_eagles,/ncaa_football/eastern_michigan_eagles
Eastern New Mexico Zias,team://ncaa_football/eastern_new_mexico_zias,/ncaa_football/eastern_new_mexico_zias
Eastern Oregon Mountaineers,team://ncaa_football/eastern_oregon_mountaineers,/ncaa_football/eastern_oregon_mountaineers
Eastern Washington Eagles,team://ncaa_football/eastern_washington_eagles,/ncaa_football/eastern_washington_eagles
East Stroudsbrg Warriors,team://ncaa_football/east_stroudsbrg_warriors,/ncaa_football/east_stroudsbrg_warriors
East Texas Baptist Tigers,team://ncaa_football/east_texas_baptist_tigers,/ncaa_football/east_texas_baptist_tigers
Edinboro Scots,team://ncaa_football/edinboro_scots,/ncaa_football/edinboro_scots
Edward Waters,team://ncaa_football/edward_waters,/ncaa_football/edward_waters
Edward Waters Tigers,team://ncaa_football/edward_waters_tigers,/ncaa_football/edward_waters_tigers
Elizabeth City Vikings,team://ncaa_football/elizabeth_city_vikings,/ncaa_football/elizabeth_city_vikings
Elmhurst Bluejays,team://ncaa_football/elmhurst_bluejays,/ncaa_football/elmhurst_bluejays
Elon University Phoenix,team://ncaa_football/elon_university_phoenix,/ncaa_football/elon_university_phoenix
Emory & Henry Wasps,team://ncaa_football/emory_henry_wasps,/ncaa_football/emory_henry_wasps
Emporia St Hornets,team://ncaa_football/emporia_st_hornets,/ncaa_football/emporia_st_hornets
Endicott,team://ncaa_football/endicott,/ncaa_football/endicott
Eureka Red Devils,team://ncaa_football/eureka_red_devils,/ncaa_football/eureka_red_devils
Fairmont St Falcons,team://ncaa_football/fairmont_st_falcons,/ncaa_football/fairmont_st_falcons
Faulkner Eagles,team://ncaa_football/faulkner_eagles,/ncaa_football/faulkner_eagles
Fayetteville St Broncos,team://ncaa_football/fayetteville_st_broncos,/ncaa_football/fayetteville_st_broncos
FDU Devils,team://ncaa_football/fdu_devils,/ncaa_football/fdu_devils
Ferris St Bulldogs,team://ncaa_football/ferris_st_bulldogs,/ncaa_football/ferris_st_bulldogs
Ferrum Panthers,team://ncaa_football/ferrum_panthers,/ncaa_football/ferrum_panthers
Findlay,team://ncaa_football/findlay,/ncaa_football/findlay
Fitchburg St Falcons,team://ncaa_football/fitchburg_st_falcons,/ncaa_football/fitchburg_st_falcons
FIU Golden Panthers,team://ncaa_football/fiu_golden_panthers,/ncaa_football/fiu_golden_panthers
Florida A&M Rattlers,team://ncaa_football/florida_am_rattlers,/ncaa_football/florida_am_rattlers
Florida Atlantic Blue Wave,team://ncaa_football/florida_atlantic_blue_wave,/ncaa_football/florida_atlantic_blue_wave
Florida Gators,team://ncaa_football/florida_gators,/ncaa_football/florida_gators
Florida St Seminoles,team://ncaa_football/florida_st_seminoles,/ncaa_football/florida_st_seminoles
Fordham Rams,team://ncaa_football/fordham_rams,/ncaa_football/fordham_rams
Fort Hays St Tigers,team://ncaa_football/fort_hays_st_tigers,/ncaa_football/fort_hays_st_tigers
Fort Lewis,team://ncaa_football/fort_lewis,/ncaa_football/fort_lewis
Fort Lewis Skyhawks,team://ncaa_football/fort_lewis_skyhawks,/ncaa_football/fort_lewis_skyhawks
Fort Valley St Wildcats,team://ncaa_football/fort_valley_st_wildcats,/ncaa_football/fort_valley_st_wildcats
Framingham St,team://ncaa_football/framingham_st,/ncaa_football/framingham_st
Franklin,team://ncaa_football/franklin,/ncaa_football/franklin
Franklin & Marshall Diplomats,team://ncaa_football/franklin_marshall_diplomats,/ncaa_football/franklin_marshall_diplomats
Fresno St Bulldogs,team://ncaa_football/fresno_st_bulldogs,/ncaa_football/fresno_st_bulldogs
Frostburg St,team://ncaa_football/frostburg_st,/ncaa_football/frostburg_st
Furman Paladins,team://ncaa_football/furman_paladins,/ncaa_football/furman_paladins
Gallaudet Bison,team://ncaa_football/gallaudet_bison,/ncaa_football/gallaudet_bison
Gannon Golden Knights,team://ncaa_football/gannon_golden_knights,/ncaa_football/gannon_golden_knights
Gardner-Webb University Runnin' Bulldogs,team://ncaa_football/gardner_webb_university_runnin_bulldogs,/ncaa_football/gardner_webb_university_runnin_bulldogs
Geneva Golden Tornadoes,team://ncaa_football/geneva_golden_tornadoes,/ncaa_football/geneva_golden_tornadoes
George Mason University,team://ncaa_football/george_mason_university,/ncaa_football/george_mason_university
Georgetown Hoyas,team://ncaa_football/georgetown_hoyas,/ncaa_football/georgetown_hoyas
Georgetown KY Tigers,team://ncaa_football/georgetown_ky_tigers,/ncaa_football/georgetown_ky_tigers
Georgia Bulldogs,team://ncaa_football/georgia_bulldogs,/ncaa_football/georgia_bulldogs
Georgia Southern Eagles,team://ncaa_football/georgia_southern_eagles,/ncaa_football/georgia_southern_eagles
Georgia Tech Yellow Jackets,team://ncaa_football/georgia_tech_yellow_jackets,/ncaa_football/georgia_tech_yellow_jackets
Gettysburg Bullets,team://ncaa_football/gettysburg_bullets,/ncaa_football/gettysburg_bullets
Glenville St Pioneers,team://ncaa_football/glenville_st_pioneers,/ncaa_football/glenville_st_pioneers
Grambling Tigers,team://ncaa_football/grambling_tigers,/ncaa_football/grambling_tigers
Grand Valley St Lakers,team://ncaa_football/grand_valley_st_lakers,/ncaa_football/grand_valley_st_lakers
Grand View Vikings,team://ncaa_football/grand_view_vikings,/ncaa_football/grand_view_vikings
Greensboro Pride,team://ncaa_football/greensboro_pride,/ncaa_football/greensboro_pride
Greenville Panthers,team://ncaa_football/greenville_panthers,/ncaa_football/greenville_panthers
Grinnell Pioneers,team://ncaa_football/grinnell_pioneers,/ncaa_football/grinnell_pioneers
Grove City Wolverines,team://ncaa_football/grove_city_wolverines,/ncaa_football/grove_city_wolverines
Guilford Quakers,team://ncaa_football/guilford_quakers,/ncaa_football/guilford_quakers
Gustavus Adolphus Golden Gusties,team://ncaa_football/gustavus_adolphus_golden_gusties,/ncaa_football/gustavus_adolphus_golden_gusties
Hamilton Continentals,team://ncaa_football/hamilton_continentals,/ncaa_football/hamilton_continentals
Hamline Pipers,team://ncaa_football/hamline_pipers,/ncaa_football/hamline_pipers
Hampden Sydney Tigers,team://ncaa_football/hampden_sydney_tigers,/ncaa_football/hampden_sydney_tigers
Hampton Pirates,team://ncaa_football/hampton_pirates,/ncaa_football/hampton_pirates
Hanover Panthers,team://ncaa_football/hanover_panthers,/ncaa_football/hanover_panthers
Harding Bison,team://ncaa_football/harding_bison,/ncaa_football/harding_bison
Hardin Simmons Cowboys,team://ncaa_football/hardin_simmons_cowboys,/ncaa_football/hardin_simmons_cowboys
Hartwick Hawks,team://ncaa_football/hartwick_hawks,/ncaa_football/hartwick_hawks
Harvard Crimson,team://ncaa_football/harvard_crimson,/ncaa_football/harvard_crimson
Haskell Indian,team://ncaa_football/haskell_indian,/ncaa_football/haskell_indian
Hastings Broncos,team://ncaa_football/hastings_broncos,/ncaa_football/hastings_broncos
Hawaii Warriors,team://ncaa_football/hawaii_warriors,/ncaa_football/hawaii_warriors
Heidelberg Student Princes,team://ncaa_football/heidelberg_student_princes,/ncaa_football/heidelberg_student_princes
Henderson St Reddies,team://ncaa_football/henderson_st_reddies,/ncaa_football/henderson_st_reddies
Hillsdale Chargers,team://ncaa_football/hillsdale_chargers,/ncaa_football/hillsdale_chargers
Hiram Terriers,team://ncaa_football/hiram_terriers,/ncaa_football/hiram_terriers
Hobart Statesmen,team://ncaa_football/hobart_statesmen,/ncaa_football/hobart_statesmen
Hofstra Pride,team://ncaa_football/hofstra_pride,/ncaa_football/hofstra_pride
Holy Cross Saints,team://ncaa_football/holy_cross_saints,/ncaa_football/holy_cross_saints
Hope College Flying Dutchmen,team://ncaa_football/hope_college_flying_dutchmen,/ncaa_football/hope_college_flying_dutchmen
Houston Cougars,team://ncaa_football/houston_cougars,/ncaa_football/houston_cougars
Howard Bison,team://ncaa_football/howard_bison,/ncaa_football/howard_bison
Howard Payne,team://ncaa_football/howard_payne,/ncaa_football/howard_payne
Howard Payne Yellow Jackets,team://ncaa_football/howard_payne_yellow_jackets,/ncaa_football/howard_payne_yellow_jackets
Humboldt St Lumberjacks,team://ncaa_football/humboldt_st_lumberjacks,/ncaa_football/humboldt_st_lumberjacks
Huntingdon Hawks,team://ncaa_football/huntingdon_hawks,/ncaa_football/huntingdon_hawks
Huron,team://ncaa_football/huron,/ncaa_football/huron
Husson Eagles,team://ncaa_football/husson_eagles,/ncaa_football/husson_eagles
Idaho St Bengals,team://ncaa_football/idaho_st_bengals,/ncaa_football/idaho_st_bengals
Idaho Vandals,team://ncaa_football/idaho_vandals,/ncaa_football/idaho_vandals
Illinois College Blueboys,team://ncaa_football/illinois_college_blueboys,/ncaa_football/illinois_college_blueboys
Illinois Illini,team://ncaa_football/illinois_illini,/ncaa_football/illinois_illini
Illinois St Redbirds,team://ncaa_football/illinois_st_redbirds,/ncaa_football/illinois_st_redbirds
Illinois Wesleyan Titans,team://ncaa_football/illinois_wesleyan_titans,/ncaa_football/illinois_wesleyan_titans
Indiana Hoosiers,team://ncaa_football/indiana_hoosiers,/ncaa_football/indiana_hoosiers
Indiana PA Crimson Hawks,team://ncaa_football/indiana_pa_crimson_hawks,/ncaa_football/indiana_pa_crimson_hawks
Indianapolis Greyhounds,team://ncaa_football/indianapolis_greyhounds,/ncaa_football/indianapolis_greyhounds
Indiana St Sycamores,team://ncaa_football/indiana_st_sycamores,/ncaa_football/indiana_st_sycamores
Iona Gaels,team://ncaa_football/iona_gaels,/ncaa_football/iona_gaels
Iowa Hawkeyes,team://ncaa_football/iowa_hawkeyes,/ncaa_football/iowa_hawkeyes
Iowa St Cyclones,team://ncaa_football/iowa_st_cyclones,/ncaa_football/iowa_st_cyclones
Iowa Wesleyan Tigers,team://ncaa_football/iowa_wesleyan_tigers,/ncaa_football/iowa_wesleyan_tigers
Ithaca College Bombers,team://ncaa_football/ithaca_college_bombers,/ncaa_football/ithaca_college_bombers
Jackson St Tigers,team://ncaa_football/jackson_st_tigers,/ncaa_football/jackson_st_tigers
Jacksonville Dolphins,team://ncaa_football/jacksonville_dolphins,/ncaa_football/jacksonville_dolphins
Jacksonville St Gamecocks,team://ncaa_football/jacksonville_st_gamecocks,/ncaa_football/jacksonville_st_gamecocks
James Madison University Dukes,team://ncaa_football/james_madison_university_dukes,/ncaa_football/james_madison_university_dukes
Jamestown Jimmies,team://ncaa_football/jamestown_jimmies,/ncaa_football/jamestown_jimmies
John Carroll Blue Streaks,team://ncaa_football/john_carroll_blue_streaks,/ncaa_football/john_carroll_blue_streaks
Johns Hopkins Blue Jays,team://ncaa_football/johns_hopkins_blue_jays,/ncaa_football/johns_hopkins_blue_jays
Johnson C Smith Golden Bulls,team://ncaa_football/johnson_c_smith_golden_bulls,/ncaa_football/johnson_c_smith_golden_bulls
Juniata Eagles,team://ncaa_football/juniata_eagles,/ncaa_football/juniata_eagles
Kalamazoo Hornets,team://ncaa_football/kalamazoo_hornets,/ncaa_football/kalamazoo_hornets
Kansas Jayhawks,team://ncaa_football/kansas_jayhawks,/ncaa_football/kansas_jayhawks
Kansas St Wildcats,team://ncaa_football/kansas_st_wildcats,/ncaa_football/kansas_st_wildcats
Kansas Wesleyan Coyotes,team://ncaa_football/kansas_wesleyan_coyotes,/ncaa_football/kansas_wesleyan_coyotes
Kean University Cougars,team://ncaa_football/kean_university_cougars,/ncaa_football/kean_university_cougars
Kent St Golden Flashes,team://ncaa_football/kent_st_golden_flashes,/ncaa_football/kent_st_golden_flashes
Kentucky St Thorobreds,team://ncaa_football/kentucky_st_thorobreds,/ncaa_football/kentucky_st_thorobreds
Kentucky Wildcats,team://ncaa_football/kentucky_wildcats,/ncaa_football/kentucky_wildcats
Kenyon Ladies,team://ncaa_football/kenyon_ladies,/ncaa_football/kenyon_ladies
Kings PA Monarchs,team://ncaa_football/kings_pa_monarchs,/ncaa_football/kings_pa_monarchs
Knox Prairie Fire,team://ncaa_football/knox_prairie_fire,/ncaa_football/knox_prairie_fire
Knoxville Bulldogs,team://ncaa_football/knoxville_bulldogs,/ncaa_football/knoxville_bulldogs
Kutztown St Golden Bears,team://ncaa_football/kutztown_st_golden_bears,/ncaa_football/kutztown_st_golden_bears
KY Christian Knights,team://ncaa_football/ky_christian_knights,/ncaa_football/ky_christian_knights
KY Wesleyan Panthers,team://ncaa_football/ky_wesleyan_panthers,/ncaa_football/ky_wesleyan_panthers
Lafayette Leopards,team://ncaa_football/lafayette_leopards,/ncaa_football/lafayette_leopards
LaGrange Panthers,team://ncaa_football/lagrange_panthers,/ncaa_football/lagrange_panthers
Lake Erie,team://ncaa_football/lake_erie,/ncaa_football/lake_erie
Lake Forest Foresters,team://ncaa_football/lake_forest_foresters,/ncaa_football/lake_forest_foresters
Lakeland Muskies,team://ncaa_football/lakeland_muskies,/ncaa_football/lakeland_muskies
Lambuth Eagles,team://ncaa_football/lambuth_eagles,/ncaa_football/lambuth_eagles
Lane College Dragons,team://ncaa_football/lane_college_dragons,/ncaa_football/lane_college_dragons
Langston Lions,team://ncaa_football/langston_lions,/ncaa_football/langston_lions
La Verne Leopards,team://ncaa_football/la_verne_leopards,/ncaa_football/la_verne_leopards
Lawrence Vikings,team://ncaa_football/lawrence_vikings,/ncaa_football/lawrence_vikings
Lebanon Valley,team://ncaa_football/lebanon_valley,/ncaa_football/lebanon_valley
Lehigh Mountain Hawks,team://ncaa_football/lehigh_mountain_hawks,/ncaa_football/lehigh_mountain_hawks
Lenoir-Rhyne Bears,team://ncaa_football/lenoir_rhyne_bears,/ncaa_football/lenoir_rhyne_bears
Lewis & Clark Pioneers,team://ncaa_football/lewis_clark_pioneers,/ncaa_football/lewis_clark_pioneers
Liberty Flames,team://ncaa_football/liberty_flames,/ncaa_football/liberty_flames
Lincoln MO Blue Tigers,team://ncaa_football/lincoln_mo_blue_tigers,/ncaa_football/lincoln_mo_blue_tigers
Lincoln PA Lions,team://ncaa_football/lincoln_pa_lions,/ncaa_football/lincoln_pa_lions
Lindenwood Lions,team://ncaa_football/lindenwood_lions,/ncaa_football/lindenwood_lions
Linfield Wildcats,team://ncaa_football/linfield_wildcats,/ncaa_football/linfield_wildcats
LIU CW Post Pioneers,team://ncaa_football/liu_cw_post_pioneers,/ncaa_football/liu_cw_post_pioneers
Livingstone Blue Bears,team://ncaa_football/livingstone_blue_bears,/ncaa_football/livingstone_blue_bears
Lock Haven Bald Eagles,team://ncaa_football/lock_haven_bald_eagles,/ncaa_football/lock_haven_bald_eagles
Loras Duhawks,team://ncaa_football/loras_duhawks,/ncaa_football/loras_duhawks
Louisiana College,team://ncaa_football/louisiana_college,/ncaa_football/louisiana_college
Louisiana Tech Bulldogs,team://ncaa_football/louisiana_tech_bulldogs,/ncaa_football/louisiana_tech_bulldogs
Louisville Cardinals,team://ncaa_football/louisville_cardinals,/ncaa_football/louisville_cardinals
LSU Tigers,team://ncaa_football/lsu_tigers,/ncaa_football/lsu_tigers
Luther Norse,team://ncaa_football/luther_norse,/ncaa_football/luther_norse
Lycoming Warriors,team://ncaa_football/lycoming_warriors,/ncaa_football/lycoming_warriors
Macalester Scots,team://ncaa_football/macalester_scots,/ncaa_football/macalester_scots
MacMurray Highlanders,team://ncaa_football/macmurray_highlanders,/ncaa_football/macmurray_highlanders
Maine Black Bears,team://ncaa_football/maine_black_bears,/ncaa_football/maine_black_bears
Maine Maritime Mariners,team://ncaa_football/maine_maritime_mariners,/ncaa_football/maine_maritime_mariners
Malone Pioneers,team://ncaa_football/malone_pioneers,/ncaa_football/malone_pioneers
Manchester Spartans,team://ncaa_football/manchester_spartans,/ncaa_football/manchester_spartans
Maranatha Crusaders,team://ncaa_football/maranatha_crusaders,/ncaa_football/maranatha_crusaders
Marian Knights,team://ncaa_football/marian_knights,/ncaa_football/marian_knights
Marietta Pioneers,team://ncaa_football/marietta_pioneers,/ncaa_football/marietta_pioneers
Marist Red Foxes,team://ncaa_football/marist_red_foxes,/ncaa_football/marist_red_foxes
Maritime College,team://ncaa_football/maritime_college,/ncaa_football/maritime_college
Marshall Thundering Herd,team://ncaa_football/marshall_thundering_herd,/ncaa_football/marshall_thundering_herd
Mars Hill Lions,team://ncaa_football/mars_hill_lions,/ncaa_football/mars_hill_lions
Martin Luther,team://ncaa_football/martin_luther,/ncaa_football/martin_luther
Mary Harden-Baylor Crusaders,team://ncaa_football/mary_harden_baylor_crusaders,/ncaa_football/mary_harden_baylor_crusaders
Maryland Terrapins,team://ncaa_football/maryland_terrapins,/ncaa_football/maryland_terrapins
Mary Marauders,team://ncaa_football/mary_marauders,/ncaa_football/mary_marauders
